交易日期,契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,收盤價,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段
2019/06/10,TXO,201906  ,9600.0000,買權,785,785,785,785,1,-,-,461,1800,1420,304,,盤後,
2019/06/10,TXO,201906  ,9600.0000,賣權,2.8,2.9,1.8,2,1070,2,6698,1.9,2,680,1.8,,一般,
2019/06/10,TXO,201906  ,9600.0000,賣權,5.9,6.3,4.4,6,110,-,-,5,6,680,4.4,,盤後,
2019/06/10,TXO,201906  ,9700.0000,買權,835,835,835,835,3,840,80,785,845,890,585,,一般,
2019/06/10,TXO,201906  ,9700.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/06/10,TXO,201906  ,9700.0000,賣權,4.5,4.5,2.2,2.3,2541,2.3,7959,2.2,2.3,76,2.2,,一般,
2019/06/10,TXO,201906  ,9700.0000,賣權,7,7.9,5.5,6,264,-,-,6,7.4,76,5,,盤後,
2019/06/10,TXO,201906  ,9800.0000,買權,730,730,730,730,1,745,349,690,745,1250,220,,一般,
2019/06/10,TXO,201906  ,9800.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/06/10,TXO,201906  ,9800.0000,賣權,6,6,2.9,3,4252,3,15299,2.8,3,790,2.9,,一般,
2019/06/10,TXO,201906  ,9800.0000,賣權,10,11,8,8,494,-,-,7.1,9.9,790,8,,盤後,
2019/06/10,TXO,201906  ,9900.0000,買權,620,620,620,620,2,645,224,590,650,1090,389,,一般,
2019/06/10,TXO,201906  ,9900.0000,買權,482,482,482,482,1,-,-,188,1510,1090,389,,盤後,
2019/06/10,TXO,201906  ,9900.0000,賣權,8,8.9,3.8,3.9,5232,3.9,11103,3.7,3.9,108,3.8,,一般,
2019/06/10,TXO,201906  ,9900.0000,賣權,15,15,12,14,702,-,-,12.5,14,108,10.5,,盤後,
2019/06/10,TXO,201906  ,10000.0000,買權,475,545,461,545,64,545,947,525,550,1140,160,,一般,
2019/06/10,TXO,201906  ,10000.0000,買權,384,385,366,383,20,-,-,366,480,1140,160,,盤後,
2019/06/10,TXO,201906  ,10000.0000,賣權,11.5,12,5.3,5.3,12470,5.3,16145,5.3,5.4,925,5.3,,一般,
2019/06/10,TXO,201906  ,10000.0000,賣權,21,23.5,17.5,21.5,3411,-,-,19,20,925,13,,盤後,
2019/06/10,TXO,201906  ,10100.0000,買權,386,449,365,448,137,448,1295,445,448,815,228,,一般,
2019/06/10,TXO,201906  ,10100.0000,買權,304,314,278,314,26,-,-,280,360,815,228,,盤後,
2019/06/10,TXO,201906  ,10100.0000,賣權,17.5,17.5,7.7,7.9,8815,7.9,14766,7.8,8.4,153,7.7,,一般,
2019/06/10,TXO,201906  ,10100.0000,賣權,31,36,26,31,1406,-,-,29.5,31.5,153,15.5,,盤後,
