交易日期,契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,收盤價,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段
2019/07/01,TXO,201907W1,10700.0000,賣權,77,87,72,82,3656,-,-,79,83,143,57,,盤後,
2019/07/01,TXO,201907W1,10750.0000,買權,93,141,84,132,12995,132,6633,130,133,141,30,,一般,
2019/07/01,TXO,201907W1,10750.0000,買權,49.5,61,48.5,58,6702,-,-,58,59,73,30,,盤後,
2019/07/01,TXO,201907W1,10750.0000,賣權,30,34,6.9,7.7,29698,7.7,14079,7.4,7.7,177,6.9,,一般,
2019/07/01,TXO,201907W1,10750.0000,賣權,103,115,96,104,1842,-,-,99,105,177,78,,盤後,
2019/07/01,TXO,201907W1,10800.0000,買權,65,98,51,90,30653,90,10397,87,90,98,18,,一般,
2019/07/01,TXO,201907W1,10800.0000,買權,33,40.5,30,38.5,7211,-,-,38,38.5,49,18,,盤後,
2019/07/01,TXO,201907W1,10800.0000,賣權,60,60,13.5,14.5,36631,14.5,19745,14.5,15.5,216,13.5,,一般,
2019/07/01,TXO,201907W1,10800.0000,賣權,135,147,125,128,598,-,-,126,139,216,104,,盤後,
2019/07/01,TXO,201907W1,10850.0000,買權,39,62,27.5,54,36401,54,14561,54,56,62,10,,一般,
2019/07/01,TXO,201907W1,10850.0000,買權,19.5,25.5,19,25,4356,-,-,24,25,31.5,10,,盤後,
2019/07/01,TXO,201907W1,10850.0000,賣權,91,92,28,29,31499,29,12332,29,30,253,28,,一般,
2019/07/01,TXO,201907W1,10850.0000,賣權,170,187,163,168,122,-,-,168,192,253,137,,盤後,
2019/07/01,TXO,201907W1,10900.0000,買權,21,37,13,29,35354,29,15983,28.5,29,37,2.1,,一般,
2019/07/01,TXO,201907W1,10900.0000,買權,12,16,11,15.5,3265,-,-,15,15.5,19.5,2.1,,盤後,
2019/07/01,TXO,201907W1,10900.0000,賣權,111,111,51,55,25420,55,13571,54,55,300,51,,一般,
2019/07/01,TXO,201907W1,10900.0000,賣權,214,225,180,205,74,-,-,147,235,300,175,,盤後,
2019/07/01,TXO,201907W1,10950.0000,買權,10.5,20.5,5.7,13,28551,13,14206,12.5,14,20.5,0.2,,一般,
2019/07/01,TXO,201907W1,10950.0000,買權,7,9.3,6.6,8.8,1734,-,-,8.7,8.8,12,0.2,,盤後,
2019/07/01,TXO,201907W1,10950.0000,賣權,143,146,83,89,5193,89,2467,89,91,295,83,,一般,
2019/07/01,TXO,201907W1,10950.0000,賣權,246,262,245,256,8,-,-,54,840,295,217,,盤後,
2019/07/01,TXO,201907W1,11000.0000,買權,6,10,2.3,6.4,18848,6.4,12574,6.4,7.1,10,2.3,,一般,
2019/07/01,TXO,201907W1,11000.0000,買權,4.5,6.8,4,5.7,1971,-,-,5,5.7,10,2.6,,盤後,
2019/07/01,TXO,201907W1,11000.0000,賣權,178,193,124,134,1661,134,750,131,135,406,124,,一般,
2019/07/01,TXO,201907W1,11000.0000,賣權,307,307,295,307,58,-,-,280,324,406,263,,盤後,
2019/07/01,TXO,201907W1,11050.0000,買權,3.4,5,1.1,3,5705,3,4797,3,3.1,5,1.1,,一般,
