交易日期,契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,收盤價,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段
2019/07/03,TXO,201907W1,10700.0000,賣權,1.5,1.8,0.4,0.4,1383,-,-,0.3,0.5,143,0.4,,盤後,
2019/07/03,TXO,201907W1,10750.0000,買權,98,130,0.1,0.1,65344,0,24314,0.1,0.2,141,0.1,,一般,
2019/07/03,TXO,201907W1,10750.0000,買權,108,108,77,100,2056,-,-,100,104,141,30,,盤後,
2019/07/03,TXO,201907W1,10750.0000,賣權,0.6,100,0.6,21,106609,0,11927,21,21.5,177,0.6,,一般,
2019/07/03,TXO,201907W1,10750.0000,賣權,3.1,4,0.8,0.8,4811,-,-,0.8,1.1,177,0.8,,盤後,
2019/07/03,TXO,201907W1,10800.0000,買權,46,100,0.1,0.2,65844,0,32646,0.1,0.2,100,0.1,,一般,
2019/07/03,TXO,201907W1,10800.0000,買權,60,60,33.5,55,9369,-,-,54,56,98,18,,盤後,
2019/07/03,TXO,201907W1,10800.0000,賣權,3.5,299,3.4,70,89043,0,7610,70,71,299,2.9,,一般,
2019/07/03,TXO,201907W1,10800.0000,賣權,7.1,12.5,2.9,3,8987,-,-,2.9,3,216,2.9,,盤後,
2019/07/03,TXO,201907W1,10850.0000,買權,8.8,70,0.1,0.1,34056,0,27197,-,0.2,70,0.1,,一般,
2019/07/03,TXO,201907W1,10850.0000,買權,24,24,8,16.5,16781,-,-,15.5,16.5,62,8,,盤後,
2019/07/03,TXO,201907W1,10850.0000,賣權,19,298,19,121,43180,0,6140,120,121,298,10,,一般,
2019/07/03,TXO,201907W1,10850.0000,賣權,22,35,10,11,17271,-,-,10.5,11,253,10,,盤後,
2019/07/03,TXO,201907W1,10900.0000,買權,2.6,61,0.1,0.1,13899,0,22844,-,0.1,61,0.1,,一般,
2019/07/03,TXO,201907W1,10900.0000,買權,8,8,2.2,6.3,9584,-,-,5.8,6.3,37,2.1,,盤後,
2019/07/03,TXO,201907W1,10900.0000,賣權,68,399,63,171,21258,0,4754,170,171,399,45,,一般,
2019/07/03,TXO,201907W1,10900.0000,賣權,56,80,51,52,10599,-,-,52,54,300,45,,盤後,
2019/07/03,TXO,201907W1,10950.0000,買權,0.3,51,0.1,0.1,3486,0,15757,-,0.1,51,0.1,,一般,
2019/07/03,TXO,201907W1,10950.0000,買權,2.9,2.9,0.2,1.2,3066,-,-,1,1.2,20.5,0.2,,盤後,
2019/07/03,TXO,201907W1,10950.0000,賣權,114,323,106,220,2351,0,1043,220,221,323,79,,一般,
2019/07/03,TXO,201907W1,10950.0000,賣權,102,127,99,99,1699,-,-,98,101,295,79,,盤後,
2019/07/03,TXO,201907W1,11000.0000,買權,0.5,3.9,0.1,0.1,1985,0,12980,-,0.1,10,0.1,,一般,
2019/07/03,TXO,201907W1,11000.0000,買權,0.4,1,0.1,0.1,1009,-,-,0.2,0.4,10,0.1,,盤後,
2019/07/03,TXO,201907W1,11000.0000,賣權,165,270,130,270,537,0,312,266,271,406,122,,一般,
2019/07/03,TXO,201907W1,11000.0000,賣權,156,176,145,145,163,-,-,139,178,406,122,,盤後,
2019/07/03,TXO,201907W1,11050.0000,買權,0.1,0.5,0.1,0.1,642,0,5540,-,0.1,5,0.1,,一般,
2019/07/03,TXO,201907W1,11050.0000,買權,0.5,0.5,0.1,0.3,270,-,-,0.1,0.3,5,0.1,,盤後,
2019/07/03,TXO,201907W1,11050.0000,賣權,241,310,241,310,22,0,146,312,695,310,170,,一般,
2019/07/03,TXO,201907W1,11050.0000,賣權,220,220,210,210,25,-,-,139,995,227,170,,盤後,
2019/07/03,TXO,201907W1,11100.0000,買權,0.1,0.2,0.1,0.1,738,0,9317,-,0.1,3.5,0.1,,一般,
