交易日期,契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,收盤價,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段
2019/06/06,TXO,201906W2,10450.0000,賣權,66,88,56,61,7820,-,-,60,65,88,43.5,,盤後,
2019/06/06,TXO,201906W2,10500.0000,買權,43.5,43.5,15,16.5,25003,16.5,10539,16,16.5,87,15,,一般,
2019/06/06,TXO,201906W2,10500.0000,買權,51,61,37,49,10875,-,-,48,49,87,37,,盤後,
2019/06/06,TXO,201906W2,10500.0000,賣權,101,148,95,138,6298,140,3795,140,141,148,60,,一般,
2019/06/06,TXO,201906W2,10500.0000,賣權,93,119,79,90,3856,-,-,89,92,119,60,,盤後,
2019/06/06,TXO,201906W2,10550.0000,買權,27,27,7.7,8.3,23043,8.3,12501,8.1,8.4,59,7.7,,一般,
2019/06/06,TXO,201906W2,10550.0000,買權,33,39.5,23,29,7502,-,-,29,30,59,23,,盤後,
2019/06/06,TXO,201906W2,10550.0000,賣權,124,190,124,173,2307,173,1375,178,184,190,83,,一般,
2019/06/06,TXO,201906W2,10550.0000,賣權,124,154,108,124,1768,-,-,123,146,154,83,,盤後,
2019/06/06,TXO,201906W2,10600.0000,買權,14.5,15.5,4,4.4,14392,4.4,9753,4.3,4.6,38,4,,一般,
2019/06/06,TXO,201906W2,10600.0000,買權,20,24.5,13.5,16.5,5803,-,-,15.5,16.5,38,13.5,,盤後,
2019/06/06,TXO,201906W2,10600.0000,賣權,170,235,170,220,1077,220,1027,222,230,235,113,,一般,
2019/06/06,TXO,201906W2,10600.0000,賣權,164,195,143,155,506,-,-,142,188,195,113,,盤後,
2019/06/06,TXO,201906W2,10650.0000,買權,8.1,8.4,2.2,2.5,8759,2.5,6740,2.4,2.7,22.5,2.2,,一般,
2019/06/06,TXO,201906W2,10650.0000,買權,11.5,14,7.7,8.3,3254,-,-,8.3,9.9,22.5,7.7,,盤後,
2019/06/06,TXO,201906W2,10650.0000,賣權,212,280,212,271,92,265,197,241,326,280,152,,一般,
2019/06/06,TXO,201906W2,10650.0000,賣權,206,244,185,208,200,-,-,203,237,244,152,,盤後,
2019/06/06,TXO,201906W2,10700.0000,買權,4.9,4.9,1.4,1.7,9904,1.7,8541,1.5,1.8,13,1.4,,一般,
2019/06/06,TXO,201906W2,10700.0000,買權,6.8,8.1,4.1,5,3202,-,-,4.8,5.3,13,4.1,,盤後,
2019/06/06,TXO,201906W2,10700.0000,賣權,281,318,281,316,16,315,80,312,338,318,191,,一般,
2019/06/06,TXO,201906W2,10700.0000,賣權,248,282,228,276,19,-,-,241,287,282,191,,盤後,
2019/06/06,TXO,201906W2,10750.0000,買權,2.8,2.8,1,1.2,3762,1.2,2085,1.2,1.3,2.8,1,,一般,
2019/06/06,TXO,201906W2,10750.0000,賣權,-,-,-,-,0,365,0,-,-,-,-,,一般,
2019/06/06,TXO,201906W2,10800.0000,買權,1.5,1.5,0.7,0.8,2933,0.8,3874,0.7,0.9,4.3,0.7,,一般,
2019/06/06,TXO,201906W2,10800.0000,買權,2.8,3.1,1.6,2.5,1211,-,-,2.3,2.5,4.3,1.6,,盤後,
2019/06/06,TXO,201906W2,10800.0000,賣權,405,405,403,403,2,415,9,364,478,405,316,,一般,
2019/06/06,TXO,201906W2,10800.0000,賣權,328,372,328,372,11,-,-,141,-,372,316,,盤後,
2019/06/06,TXO,201906W2,10900.0000,買權,0.6,0.9,0.5,0.6,1156,0.6,4981,0.5,0.6,2.2,0.5,,一般,
2019/06/06,TXO,201906W2,10900.0000,買權,1.8,1.8,0.7,1.4,374,-,-,1.1,1.3,2.2,0.7,,盤後,
2019/06/06,TXO,201906W2,10900.0000,賣權,-,-,-,-,0,515,2,-,-,-,-,,一般,
2019/06/06,TXO,201906W2,10900.0000,賣權,430,430,430,430,2,-,-,149,-,430,430,,盤後,
