交易日期,契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,收盤價,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段
2019/07/04,TXO,201907W2,10850.0000,買權,15,22,14.5,21.5,4499,-,-,21,22.5,58,13,,盤後,
2019/07/04,TXO,201907W2,10850.0000,賣權,133,139,103,113,3646,113,1468,111,114,444,103,,一般,
2019/07/04,TXO,201907W2,10850.0000,賣權,179,179,138,142,345,-,-,137,142,444,120,,盤後,
2019/07/04,TXO,201907W2,10900.0000,買權,12,12.5,5.5,7,13125,7,11377,7.1,7.2,31,5.5,,一般,
2019/07/04,TXO,201907W2,10900.0000,買權,8.2,11,7.7,11,4239,-,-,10,11,31,7.2,,盤後,
2019/07/04,TXO,201907W2,10900.0000,賣權,171,181,142,151,741,151,298,152,156,233,140,,一般,
2019/07/04,TXO,201907W2,10900.0000,賣權,214,214,182,182,69,-,-,173,189,233,140,,盤後,
2019/07/04,TXO,201907W2,10950.0000,買權,5.9,6,2.7,3.3,3928,3.3,4057,3.1,3.3,15.5,2.7,,一般,
2019/07/04,TXO,201907W2,10950.0000,買權,4.7,6.7,4.2,6.5,1577,-,-,6,6.5,15.5,4.1,,盤後,
2019/07/04,TXO,201907W2,10950.0000,賣權,213,227,186,201,195,201,58,198,203,264,186,,一般,
2019/07/04,TXO,201907W2,10950.0000,賣權,257,257,228,228,5,-,-,224,265,264,228,,盤後,
2019/07/04,TXO,201907W2,11000.0000,買權,3.2,3.2,1.5,1.7,4479,1.7,5402,1.6,1.8,9,1.5,,一般,
2019/07/04,TXO,201907W2,11000.0000,買權,2.7,3.4,2.4,3.4,963,-,-,3,3.3,9,2.4,,盤後,
2019/07/04,TXO,201907W2,11000.0000,賣權,261,277,240,252,11,251,16,240,278,309,240,,一般,
2019/07/04,TXO,201907W2,11000.0000,賣權,309,309,272,272,5,-,-,93,600,309,255,,盤後,
2019/07/04,TXO,201907W2,11050.0000,買權,2.1,2.1,0.8,1,3187,1,3564,0.9,1,6.9,0.2,,一般,
2019/07/04,TXO,201907W2,11050.0000,買權,1.6,1.9,1.5,1.8,659,-,-,1.2,1.8,6.9,0.2,,盤後,
2019/07/04,TXO,201907W2,11050.0000,賣權,-,-,-,-,0,297,2,-,-,-,-,,一般,
2019/07/04,TXO,201907W2,11050.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/04,TXO,201907W2,11100.0000,買權,1.3,1.3,0.6,0.7,1363,0.7,2313,0.6,0.8,3.3,0.6,,一般,
2019/07/04,TXO,201907W2,11100.0000,買權,1.2,1.4,0.6,1.1,126,-,-,0.3,1.3,3.3,0.6,,盤後,
2019/07/04,TXO,201907W2,11100.0000,賣權,353,353,353,353,5,347,5,293,404,353,353,,一般,
2019/07/04,TXO,201907W2,11100.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/04,TXO,201907W2,11150.0000,買權,0.5,0.6,0.3,0.5,578,0.5,970,0.3,0.5,1.5,0.3,,一般,
2019/07/04,TXO,201907W2,11150.0000,買權,0.9,1,0.6,1,214,-,-,0.2,1.1,1.5,0.6,,盤後,
2019/07/04,TXO,201907W2,11150.0000,賣權,391,400,391,398,4,397,3,390,445,400,391,,一般,
2019/07/04,TXO,201907W2,11150.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/04,TXO,201907W2,11200.0000,買權,0.4,0.7,0.3,0.4,1427,0.4,2178,0.2,0.5,1,0.3,,一般,
2019/07/04,TXO,201907W2,11200.0000,買權,0.5,0.8,0.3,0.7,352,-,-,-,0.8,1,0.3,,盤後,
2019/07/04,TXO,201907W2,11200.0000,賣權,432,457,432,457,3,446,1,393,491,457,432,,一般,
2019/07/04,TXO,201907W2,11200.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/04,TXO,201907W2,11300.0000,買權,0.2,0.2,0.2,0.2,4,0.2,363,0.1,0.3,0.6,0.2,,一般,
