交易日期,契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,收盤價,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段
2019/06/24,TXO,201906W4,10600.0000,賣權,15,16,10,13.5,4026,-,-,13,14,78,9.2,,盤後,
2019/06/24,TXO,201906W4,10650.0000,買權,105,143,74,128,10204,128,3745,127,128,170,51,,一般,
2019/06/24,TXO,201906W4,10650.0000,買權,110,124,96,100,1367,-,-,100,106,170,51,,盤後,
2019/06/24,TXO,201906W4,10650.0000,賣權,16.5,25.5,5.3,6.9,28854,6.9,20513,6.8,6.9,106,5.3,,一般,
2019/06/24,TXO,201906W4,10650.0000,賣權,25,25.5,17.5,23.5,6518,-,-,22,23.5,106,14.5,,盤後,
2019/06/24,TXO,201906W4,10700.0000,買權,74,98,42.5,84,23774,84,7562,84,85,129,20.5,,一般,
2019/06/24,TXO,201906W4,10700.0000,買權,75,86,63,68,4188,-,-,69,70,129,20.5,,盤後,
2019/06/24,TXO,201906W4,10700.0000,賣權,30.5,44.5,11,13.5,39967,13.5,18567,13,13.5,138,11,,一般,
2019/06/24,TXO,201906W4,10700.0000,賣權,41,41,29,35.5,5820,-,-,35,35.5,138,23,,盤後,
2019/06/24,TXO,201906W4,10750.0000,買權,43,61,21,47,36230,47,12424,47,47.5,92,8,,一般,
2019/06/24,TXO,201906W4,10750.0000,買權,48.5,56,34,37.5,7749,-,-,37,38.5,92,8,,盤後,
2019/06/24,TXO,201906W4,10750.0000,賣權,52,72,23,26,36149,26,14896,26,26.5,172,23,,一般,
2019/06/24,TXO,201906W4,10750.0000,賣權,62,63,46.5,56,7222,-,-,55,56,172,36.5,,盤後,
2019/06/24,TXO,201906W4,10800.0000,買權,22,32,8.7,22.5,35200,22.5,19414,22.5,23,62,8.7,,一般,
2019/06/24,TXO,201906W4,10800.0000,買權,26,33.5,16,18.5,10816,-,-,18,19.5,62,12,,盤後,
2019/06/24,TXO,201906W4,10800.0000,賣權,80,110,44.5,51,19763,51,6219,51,52,266,44.5,,一般,
2019/06/24,TXO,201906W4,10800.0000,賣權,92,94,74,89,4067,-,-,86,90,266,56,,盤後,
2019/06/24,TXO,201906W4,10850.0000,買權,10.5,15,3.5,8,23076,8,17894,7.8,8.9,39.5,3.5,,一般,
2019/06/24,TXO,201906W4,10850.0000,買權,13.5,19,9,9.9,6589,-,-,9,9.9,39.5,5.1,,盤後,
2019/06/24,TXO,201906W4,10850.0000,賣權,119,154,77,89,4546,89,2224,87,89,255,77,,一般,
2019/06/24,TXO,201906W4,10850.0000,賣權,129,131,109,125,692,-,-,124,128,255,83,,盤後,
2019/06/24,TXO,201906W4,10900.0000,買權,5.3,6.4,1.4,3.5,12725,3.5,15089,3.3,3.8,24.5,1.4,,一般,
2019/06/24,TXO,201906W4,10900.0000,買權,10,10.5,4.9,5,3737,-,-,5,5.9,24.5,2.6,,盤後,
2019/06/24,TXO,201906W4,10900.0000,賣權,162,203,119,132,929,132,764,132,133,320,119,,一般,
2019/06/24,TXO,201906W4,10900.0000,賣權,172,174,150,174,330,-,-,155,178,320,120,,盤後,
2019/06/24,TXO,201906W4,10950.0000,買權,2.9,2.9,0.9,1.5,6863,1.5,9929,1.2,1.7,14,0.9,,一般,
2019/06/24,TXO,201906W4,10950.0000,買權,3.8,6,2.9,2.9,1182,-,-,3.1,3.9,14,2.5,,盤後,
2019/06/24,TXO,201906W4,10950.0000,賣權,212,245,168,181,113,181,75,178,182,245,163,,一般,
2019/06/24,TXO,201906W4,10950.0000,賣權,216,218,204,218,25,-,-,70,250,242,163,,盤後,
2019/06/24,TXO,201906W4,11000.0000,買權,1.6,1.6,0.7,0.8,2362,0.8,7973,0.7,1,7.8,0.7,,一般,
2019/06/24,TXO,201906W4,11000.0000,買權,2.5,3.8,1.4,1.4,512,-,-,1.7,2.4,7.8,1.4,,盤後,
2019/06/24,TXO,201906W4,11000.0000,賣權,288,298,220,229,38,230,62,226,231,367,202,,一般,
2019/06/24,TXO,201906W4,11000.0000,賣權,264,282,250,282,78,-,-,250,294,367,202,,盤後,
2019/06/24,TXO,201906W4,11050.0000,買權,1,1,0.5,0.5,894,0.5,2180,0.5,0.6,4.7,0.5,,一般,
2019/06/24,TXO,201906W4,11050.0000,買權,1.9,2.3,1.1,1.9,122,-,-,1,1.7,4.7,0.8,,盤後,
2019/06/24,TXO,201906W4,11050.0000,賣權,-,-,-,-,0,280,0,-,-,-,-,,一般,
2019/06/24,TXO,201906W4,11050.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/06/24,TXO,201906W4,11100.0000,買權,0.7,1,0.3,0.4,820,0.4,4015,0.3,0.4,2.9,0.3,,一般,
2019/06/24,TXO,201906W4,11100.0000,買權,1.8,1.8,0.8,1.3,117,-,-,0.7,0.9,2.9,0.5,,盤後,
2019/06/24,TXO,201906W4,11100.0000,賣權,-,-,-,-,0,330,3,-,-,-,-,,一般,
2019/06/24,TXO,201906W4,11100.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/06/24,TXO,201906W4,11200.0000,買權,0.3,0.5,0.3,0.3,586,0.3,2487,0.2,0.3,1.5,0.3,,一般,
2019/06/24,TXO,201906W4,11200.0000,買權,0.8,1.3,0.8,1,252,-,-,0.3,0.9,1.5,0.3,,盤後,
2019/06/24,TXO,201906W4,11200.0000,賣權,-,-,-,-,0,430,0,-,-,-,-,,一般,
2019/06/24,TXO,201906W4,11200.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/06/24,TXO,201906W4,11300.0000,買權,0.3,0.3,0.2,0.2,264,0.2,1501,0.1,0.2,1,0.1,,一般,
2019/06/24,TXO,201906W4,11300.0000,買權,0.5,0.8,0.5,0.6,237,-,-,0.1,0.6,1,0.1,,盤後,
2019/06/24,TXO,201906W4,11300.0000,賣權,-,-,-,-,0,530,0,-,-,-,-,,一般,
2019/06/24,TXO,201906W4,11300.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/06/24,TXO,201906W4,11400.0000,買權,0.1,0.1,0.1,0.1,1,0.1,983,0.1,0.2,0.6,0.1,,一般,
2019/06/24,TXO,201906W4,11400.0000,買權,0.5,0.6,0.4,0.4,42,-,-,-,0.5,0.6,0.1,,盤後,
2019/06/24,TXO,201906W4,11400.0000,賣權,-,-,-,-,0,630,0,-,-,-,-,,一般,
2019/06/24,TXO,201906W4,11400.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/06/24,TXO,201906W4,11500.0000,買權,-,-,-,-,0,0.1,153,-,-,-,-,,一般,
2019/06/24,TXO,201906W4,11500.0000,買權,0.4,0.4,0.4,0.4,9,-,-,-,0.4,0.4,0.2,,盤後,
2019/06/24,TXO,201906W4,11500.0000,賣權,-,-,-,-,0,730,0,-,-,-,-,,一般,
2019/06/24,TXO,201906W4,11500.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/06/24,TXO,201906W4,11600.0000,買權,0.2,0.2,0.1,0.1,61,0.1,278,-,0.2,0.3,0.1,,一般,
2019/06/24,TXO,201906W4,11600.0000,買權,0.2,0.2,0.2,0.2,40,-,-,-,0.7,0.3,0.2,,盤後,
2019/06/24,TXO,201906W4,11600.0000,賣權,-,-,-,-,0,830,0,-,-,-,-,,一般,
2019/06/24,TXO,201906W4,11600.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/06/24,TXO,201907  ,8700.0000,買權,-,-,-,-,0,1920,0,-,-,-,-,,一般,
2019/06/24,TXO,201907  ,8700.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/06/24,TXO,201907  ,8700.0000,賣權,12,12,1.6,1.6,90,1.6,1380,1.3,2,15.5,1.2,,一般,
2019/06/24,TXO,201907  ,8700.0000,賣權,2.1,2.6,2.1,2.6,5,-,-,1,4.5,15.5,1.2,,盤後,
2019/06/24,TXO,201907  ,8800.0000,買權,-,-,-,-,0,1820,0,-,-,-,-,,一般,
2019/06/24,TXO,201907  ,8800.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/06/24,TXO,201907  ,8800.0000,賣權,2.3,2.3,1.8,1.8,3,1.8,1043,0.6,2.5,23,1.8,,一般,
2019/06/24,TXO,201907  ,8800.0000,賣權,2.3,3,2.3,3,6,-,-,2.1,4,23,1.9,,盤後,
2019/06/24,TXO,201907  ,8900.0000,買權,-,-,-,-,0,1720,0,-,-,-,-,,一般,
2019/06/24,TXO,201907  ,8900.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/06/24,TXO,201907  ,8900.0000,賣權,2.6,2.6,2,2,63,2,611,2,2.8,39,2,,一般,
2019/06/24,TXO,201907  ,8900.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
