1	T1	MES	CNL1	20180823	LSRC	1CLTS100	0	0	0	0	0	0	0	24	0	0	0	24	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	1	0.77	0.85	0.95	20.4	19.38	24	2018/8/24 下午 01:26:58	0.85	0.95	0.95	108	0	
2	T1	MES	CNL1	20180823	PA	1CPAL100	0	0	0	0	0	0	0	24	0	0	0	24	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	1	0.81	0.9	0.95	21.6	20.52	24	2018/8/24 下午 01:26:58	0.9	0.95	0.95	114	0	
3	T1	MES	CNL1	20180823	SBK	1CSSB400	0	0	0.79	0	0.19	3.72	0	0	0	0	0	4.7	17.06	2.07	0	0.03	0.14	0	0	0	24	19.3	17.2	0	1978.64	1655	0	0	0	1	0.77	0.88	0.89	19.29	17.22	0.03	2018/8/24 下午 01:26:58	0.88	0.89	0.98	116	68.96	
4	T1	MES	CNL1	20180823	SBK	1CSSB500	0	0	0.21	0	0.64	0	0	0	0	0	0	0.85	19.14	2.85	0	0.08	1.09	0	0	0	24	23.15	20.22	0	2219.82	1973	0	120	30	1	0.77	0.88	0.89	23.14	20.29	0.08	2018/8/24 下午 01:26:58	0.88	0.89	0.98	116	82.21	
5	T1	MES	CNL1	20180823	SBK	1CSSB600	0	0	0	0	0.03	0	0	0	0	0	0	0.03	21.41	1.95	0	0.07	0.43	0	0	0.11	24	23.97	21.84	0	2483.43	2438	0	120	30	1	0.77	0.88	0.89	23.96	21.89	0.07	2018/8/24 下午 01:26:58	0.88	0.89	0.98	116	101.58	
6	T1	MES	CNL1	20180823	SBK	1CSSB700	0.18	0	0.24	0	0.28	0	0	0	0	0	0	0.7	20.38	2.35	0	0.14	0.43	0	0	0	24	23.3	20.81	0	2364.05	2169	0	120	30	1	0.77	0.88	0.89	23.28	20.92	0.14	2018/8/24 下午 01:26:58	0.88	0.89	0.98	116	90.38	
7	T1	MES	CNL1	20180823	SBK	1CSSB800	2.9	0	0	0	0.09	0	0	0	0	0	0	2.99	1.14	1.23	0	17.12	1.52	0	0	0	24	21.01	2.66	0	132.53	26	0	0	0	1	0.77	0.88	0.89	18.96	16.07	17.12	2018/8/24 下午 01:26:58	0.88	0.89	0.98	116	1.08	
8	T1	MES	CNL1	20180823	SBK	1CSSB900	19.37	0	0	0	0	0	0	0	0	0	0	19.37	4.15	0.22	0	0	0.27	0	0	0	24	4.63	4.42	0	480.92	405	0	0	0	1	0.77	0.88	0.89	4.63	4.42	0	2018/8/24 下午 01:26:58	0.88	0.89	0.98	116	16.88	
