交易日期,契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,收盤價,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段
2019/6/4,TXO,201906,11500,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201906,11600,買權,1,1,1,1,1,1,5565,-,1,190,0.3,,一般
2019/6/4,TXO,201906,11600,買權,1,1,1,1,1,-,-,0.8,1.7,190,0.3,,盤後
2019/6/4,TXO,201906,11600,賣權,-,-,-,-,0,1180,48,-,-,-,-,,一般
2019/6/4,TXO,201906,11600,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201906,11700,買權,0.8,0.9,0.8,0.9,110,0.9,3480,0.7,1.1,19.5,0.2,,一般
2019/6/4,TXO,201906,11700,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201906,11700,賣權,-,-,-,-,0,1280,2,-,-,-,-,,一般
2019/6/4,TXO,201906,11700,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201906,11800,買權,0.7,0.8,0.7,0.8,770,0.8,2811,0.6,5,141,0.1,,一般
2019/6/4,TXO,201906,11800,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201906,11800,賣權,-,-,-,-,0,1380,42,-,-,-,-,,一般
2019/6/4,TXO,201906,11800,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201906,11900,買權,-,-,-,-,0,0.7,2737,-,-,-,-,,一般
2019/6/4,TXO,201906,11900,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201906,11900,賣權,-,-,-,-,0,1480,1,-,-,-,-,,一般
2019/6/4,TXO,201906,11900,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201906,12000,買權,-,-,-,-,0,0.6,2478,-,-,-,-,,一般
2019/6/4,TXO,201906,12000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201906,12000,賣權,-,-,-,-,0,1580,2,-,-,-,-,,一般
2019/6/4,TXO,201906,12000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201906,12100,買權,0.5,0.5,0.5,0.5,10,0.5,861,-,0.6,5,0.2,,一般
2019/6/4,TXO,201906,12100,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201906,12100,賣權,-,-,-,-,0,1680,0,-,-,-,-,,一般
2019/6/4,TXO,201906,12100,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201906,12200,買權,-,-,-,-,0,0.4,1211,-,-,-,-,,一般
2019/6/4,TXO,201906,12200,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201906,12200,賣權,-,-,-,-,0,1780,2,-,-,-,-,,一般
2019/6/4,TXO,201906,12200,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201906,12300,買權,0.4,0.4,0.4,0.4,25,0.4,415,-,105,2.1,0.4,,一般
2019/6/4,TXO,201906,12300,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201906,12300,賣權,-,-,-,-,0,1880,0,-,-,-,-,,一般
2019/6/4,TXO,201906,12300,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201906,12400,買權,0.4,0.4,0.3,0.3,150,0.3,1231,-,105,52,0.2,,一般
2019/6/4,TXO,201906,12400,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201906,12400,賣權,-,-,-,-,0,1980,1,-,-,-,-,,一般
2019/6/4,TXO,201906,12400,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201906,12500,買權,0.3,0.3,0.3,0.3,100,0.3,945,-,105,1.5,0.2,,一般
2019/6/4,TXO,201906,12500,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201906,12500,賣權,-,-,-,-,0,2080,0,-,-,-,-,,一般
2019/6/4,TXO,201906,12500,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201906,12600,買權,0.3,0.3,0.3,0.3,75,0.3,811,-,105,36.5,0.2,,一般
2019/6/4,TXO,201906,12600,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201906,12600,賣權,-,-,-,-,0,2180,0,-,-,-,-,,一般
2019/6/4,TXO,201906,12600,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201906,12700,買權,-,-,-,-,0,0.1,471,-,-,-,-,,一般
2019/6/4,TXO,201906,12700,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201906,12700,賣權,-,-,-,-,0,2280,0,-,-,-,-,,一般
2019/6/4,TXO,201906,12700,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201906,12800,買權,-,-,-,-,0,0.1,762,-,-,-,-,,一般
2019/6/4,TXO,201906,12800,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201906,12800,賣權,-,-,-,-,0,2380,4,-,-,-,-,,一般
2019/6/4,TXO,201906,12800,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201906,13000,買權,-,-,-,-,0,0.1,1328,-,-,-,-,,一般
2019/6/4,TXO,201906,13000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201906,13000,賣權,-,-,-,-,0,2580,2,-,-,-,-,,一般
2019/6/4,TXO,201906,13000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201906,13200,買權,-,-,-,-,0,0.1,6931,-,-,-,-,,一般
2019/6/4,TXO,201906,13200,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201906,13200,賣權,-,-,-,-,0,2780,2,-,-,-,-,,一般
2019/6/4,TXO,201906,13200,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201906,13400,買權,-,-,-,-,0,0.1,15119,-,-,-,-,,一般
2019/6/4,TXO,201906,13400,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201906,13400,賣權,-,-,-,-,0,2980,2,-,-,-,-,,一般
2019/6/4,TXO,201906,13400,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201907,8700,買權,-,-,-,-,0,1500,0,-,-,-,-,,一般
2019/6/4,TXO,201907,8700,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201907,8700,賣權,10,10.5,9.8,10.5,82,10.5,671,9.5,10.5,15.5,9,,一般
2019/6/4,TXO,201907,8700,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201907,8800,買權,-,-,-,-,0,1400,0,-,-,-,-,,一般
2019/6/4,TXO,201907,8800,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201907,8800,賣權,13,13,13,13,11,11,777,9.9,12.5,23,10,,一般
2019/6/4,TXO,201907,8800,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201907,8900,買權,-,-,-,-,0,1310,0,-,-,-,-,,一般
2019/6/4,TXO,201907,8900,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201907,8900,賣權,15.5,15.5,14,14,5,14,333,10,15,39,12,,一般
2019/6/4,TXO,201907,8900,賣權,14,14,14,14,1,-,-,10,18,39,12,,盤後
2019/6/4,TXO,201907,9000,買權,-,-,-,-,0,1210,0,-,-,-,-,,一般
2019/6/4,TXO,201907,9000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201907,9000,賣權,17,17,16.5,17,27,17,327,17,20,44,6,,一般
2019/6/4,TXO,201907,9000,賣權,18,18,16,16,6,-,-,12.5,19.5,44,6,,盤後
2019/6/4,TXO,201907,9100,買權,-,-,-,-,0,1110,0,-,-,-,-,,一般
2019/6/4,TXO,201907,9100,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201907,9100,賣權,19.5,22,19.5,21,92,21,3544,20.5,21.5,48,18,,一般
2019/6/4,TXO,201907,9100,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201907,9200,買權,-,-,-,-,0,1020,0,-,-,-,-,,一般
2019/6/4,TXO,201907,9200,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201907,9200,賣權,24,26,24,24,89,24,759,24,26,66,11.5,,一般
2019/6/4,TXO,201907,9200,賣權,25.5,25.5,24,24,2,-,-,15,44.5,66,11.5,,盤後
2019/6/4,TXO,201907,9300,買權,-,-,-,-,0,925,20,-,-,-,-,,一般
2019/6/4,TXO,201907,9300,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201907,9300,賣權,29.5,32.5,29,31.5,47,31.5,2179,27.5,32.5,70,12,,一般
2019/6/4,TXO,201907,9300,賣權,30,31,28,31,5,-,-,28,34.5,70,12,,盤後
2019/6/4,TXO,201907,9400,買權,-,-,-,-,0,830,0,-,-,-,-,,一般
2019/6/4,TXO,201907,9400,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201907,9400,賣權,37,40,35,38,139,38,3620,34.5,40,73,22.5,,一般
2019/6/4,TXO,201907,9400,賣權,36.5,36.5,34.5,36.5,10,-,-,35,40,73,22.5,,盤後
2019/6/4,TXO,201907,9500,買權,-,-,-,-,0,740,1,-,-,-,-,,一般
2019/6/4,TXO,201907,9500,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201907,9500,賣權,44,50,43,47.5,147,47.5,933,43,49,95,17.5,,一般
2019/6/4,TXO,201907,9500,賣權,44.5,48,42.5,48,28,-,-,43,49,95,17.5,,盤後
2019/6/4,TXO,201907,9600,買權,-,-,-,-,0,645,6,-,-,-,-,,一般
2019/6/4,TXO,201907,9600,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201907,9600,賣權,55,60,55,58,52,58,694,51,62,114,20,,一般
2019/6/4,TXO,201907,9600,賣權,56,57,52,57,35,-,-,50,61,114,20,,盤後
2019/6/4,TXO,201907,9700,買權,605,605,605,605,3,565,43,550,580,750,444,,一般
2019/6/4,TXO,201907,9700,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201907,9700,賣權,67,75,66,73,176,73,1921,68,75,131,20,,一般
2019/6/4,TXO,201907,9700,賣權,68,70,63,66,19,-,-,49,91,131,20,,盤後
2019/6/4,TXO,201907,9800,買權,490,490,473,473,5,483,136,474,489,665,378,,一般
2019/6/4,TXO,201907,9800,買權,520,520,520,520,10,-,-,268,-,665,378,,盤後
2019/6/4,TXO,201907,9800,賣權,85,93,80,91,209,91,2840,89,92,158,26.5,,一般
2019/6/4,TXO,201907,9800,賣權,85,89,78,89,54,-,-,79,91,158,26.5,,盤後
2019/6/4,TXO,201907,9900,買權,440,440,394,400,18,400,151,395,410,905,284,,一般
2019/6/4,TXO,201907,9900,買權,460,460,440,440,2,-,-,209,-,905,284,,盤後
2019/6/4,TXO,201907,9900,賣權,102,116,100,111,1333,111,2551,110,113,187,31,,一般
2019/6/4,TXO,201907,9900,賣權,102,110,98,110,35,-,-,100,125,187,31,,盤後
2019/6/4,TXO,201907,10000,買權,367,367,323,323,22,323,229,326,337,510,231,,一般
2019/6/4,TXO,201907,10000,買權,368,368,368,368,1,-,-,159,-,510,231,,盤後
2019/6/4,TXO,201907,10000,賣權,126,142,120,136,949,136,2431,131,137,230,37,,一般
2019/6/4,TXO,201907,10000,賣權,126,135,118,135,101,-,-,120,138,230,37,,盤後
2019/6/4,TXO,201907,10100,買權,294,302,256,257,50,257,518,253,271,750,169,,一般
2019/6/4,TXO,201907,10100,買權,309,309,278,278,8,-,-,233,307,750,169,,盤後
2019/6/4,TXO,201907,10100,賣權,159,175,153,170,588,170,2572,170,174,273,46.5,,一般
2019/6/4,TXO,201907,10100,賣權,149,170,146,170,43,-,-,130,199,273,46.5,,盤後
2019/6/4,TXO,201907,10200,買權,230,230,198,202,220,202,768,200,210,486,131,,一般
2019/6/4,TXO,201907,10200,買權,247,247,233,233,8,-,-,101,283,486,131,,盤後
2019/6/4,TXO,201907,10200,賣權,200,218,186,213,157,213,708,208,217,328,54,,一般
2019/6/4,TXO,201907,10200,賣權,191,200,180,200,87,-,-,186,232,328,54,,盤後
2019/6/4,TXO,201907,10300,買權,174,181,148,149,264,155,1034,151,160,600,96,,一般
2019/6/4,TXO,201907,10300,買權,175,193,173,176,28,-,-,140,198,600,96,,盤後
2019/6/4,TXO,201907,10300,賣權,241,264,239,263,49,263,406,257,270,386,80,,一般
2019/6/4,TXO,201907,10300,賣權,237,249,224,249,20,-,-,201,269,386,80,,盤後
2019/6/4,TXO,201907,10400,買權,131,134,108,114,244,114,876,109,118,540,69,,一般
2019/6/4,TXO,201907,10400,買權,137,142,120,128,153,-,-,121,143,540,69,,盤後
2019/6/4,TXO,201907,10400,賣權,299,328,295,322,453,322,945,316,328,451,82,,一般
2019/6/4,TXO,201907,10400,賣權,287,292,275,282,13,-,-,262,1100,451,82,,盤後
2019/6/4,TXO,201907,10500,買權,95,97,75,78,1510,78,1918,77,79,435,49,,一般
2019/6/4,TXO,201907,10500,買權,93,105,87,88,85,-,-,88,115,435,49,,盤後
2019/6/4,TXO,201907,10500,賣權,347,394,347,385,46,385,294,380,395,520,99,,一般
2019/6/4,TXO,201907,10500,賣權,337,350,337,350,13,-,-,169,-,520,99,,盤後
2019/6/4,TXO,201907,10600,買權,62,66,51,53,537,53,2273,51,55,379,33.5,,一般
2019/6/4,TXO,201907,10600,買權,63,73,61,62,183,-,-,61,70,379,33.5,,盤後
2019/6/4,TXO,201907,10600,賣權,430,464,412,464,21,464,189,455,469,600,118,,一般
2019/6/4,TXO,201907,10600,賣權,401,401,401,401,1,-,-,301,580,600,118,,盤後
2019/6/4,TXO,201907,10700,買權,43,44,34,34,1519,37.5,2367,35,37.5,357,23,,一般
2019/6/4,TXO,201907,10700,買權,45.5,49.5,41,41,116,-,-,41,47,357,23,,盤後
2019/6/4,TXO,201907,10700,賣權,540,550,525,550,9,550,142,530,555,720,146,,一般
2019/6/4,TXO,201907,10700,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201907,10800,買權,28.5,29.5,22,22.5,400,22.5,1351,22,27,295,16.5,,一般
2019/6/4,TXO,201907,10800,買權,26.5,33.5,26.5,29,134,-,-,29,30.5,295,16.5,,盤後
2019/6/4,TXO,201907,10800,賣權,-,-,-,-,0,630,125,-,-,-,-,,一般
2019/6/4,TXO,201907,10800,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201907,10900,買權,18,18.5,14.5,14.5,371,14.5,1089,14,16.5,240,11,,一般
2019/6/4,TXO,201907,10900,買權,20,21,19,21,65,-,-,17,20.5,240,11,,盤後
2019/6/4,TXO,201907,10900,賣權,680,730,680,725,7,725,43,670,780,730,240,,一般
2019/6/4,TXO,201907,10900,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201907,11000,買權,12,12.5,9.6,9.8,155,9.8,1097,9.6,10.5,188,6,,一般
2019/6/4,TXO,201907,11000,買權,13,14,13,13,18,-,-,11,14,188,6,,盤後
2019/6/4,TXO,201907,11000,賣權,775,775,775,775,3,820,39,765,875,980,290,,一般
2019/6/4,TXO,201907,11000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201907,11100,買權,8.1,8.1,6.9,7.1,35,7.1,658,6.9,11,144,6.3,,一般
2019/6/4,TXO,201907,11100,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201907,11100,賣權,-,-,-,-,0,920,1,-,-,-,-,,一般
2019/6/4,TXO,201907,11100,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201907,11200,買權,5.6,5.6,5,5,6,5,460,4.9,18,101,5,,一般
2019/6/4,TXO,201907,11200,買權,19.5,19.5,19.5,19.5,1,-,-,1.8,17.5,101,5,,盤後
2019/6/4,TXO,201907,11200,賣權,-,-,-,-,0,1010,2,-,-,-,-,,一般
2019/6/4,TXO,201907,11200,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201907,11300,買權,3.6,3.9,3.6,3.7,3,3.7,410,3.7,11.5,83,1,,一般
2019/6/4,TXO,201907,11300,買權,3.8,3.9,3.8,3.9,2,-,-,2,12,83,1,,盤後
2019/6/4,TXO,201907,11300,賣權,-,-,-,-,0,1110,1,-,-,-,-,,一般
2019/6/4,TXO,201907,11300,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201907,11400,買權,3,3,2.8,2.8,4,2.9,243,2.9,52,60,2.6,,一般
2019/6/4,TXO,201907,11400,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201907,11400,賣權,-,-,-,-,0,1210,5,-,-,-,-,,一般
2019/6/4,TXO,201907,11400,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201907,11500,買權,2.5,2.5,2.3,2.5,8,2.5,195,2.4,51,36.5,2,,一般
2019/6/4,TXO,201907,11500,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201907,11500,賣權,-,-,-,-,0,1310,4,-,-,-,-,,一般
2019/6/4,TXO,201907,11500,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201907,11600,買權,-,-,-,-,0,1.8,246,-,-,-,-,,一般
2019/6/4,TXO,201907,11600,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201907,11600,賣權,-,-,-,-,0,1410,0,-,-,-,-,,一般
2019/6/4,TXO,201907,11600,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201907,11700,買權,-,-,-,-,0,1.6,533,-,-,-,-,,一般
2019/6/4,TXO,201907,11700,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201907,11700,賣權,-,-,-,-,0,1510,0,-,-,-,-,,一般
2019/6/4,TXO,201907,11700,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201907,11800,買權,-,-,-,-,0,1.5,364,-,-,-,-,,一般
2019/6/4,TXO,201907,11800,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201907,11800,賣權,-,-,-,-,0,1610,0,-,-,-,-,,一般
2019/6/4,TXO,201907,11800,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201907,11900,買權,1.4,1.4,1.4,1.4,25,1.4,329,-,4.9,8,0.9,,一般
2019/6/4,TXO,201907,11900,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201907,11900,賣權,-,-,-,-,0,1710,0,-,-,-,-,,一般
2019/6/4,TXO,201907,11900,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201907,12000,買權,-,-,-,-,0,1.3,188,-,-,-,-,,一般
2019/6/4,TXO,201907,12000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201907,12000,賣權,-,-,-,-,0,1810,0,-,-,-,-,,一般
2019/6/4,TXO,201907,12000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201907,12100,買權,-,-,-,-,0,1.2,514,-,-,-,-,,一般
2019/6/4,TXO,201907,12100,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201907,12100,賣權,-,-,-,-,0,1910,0,-,-,-,-,,一般
2019/6/4,TXO,201907,12100,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201907,12200,買權,-,-,-,-,0,1.1,575,-,-,-,-,,一般
2019/6/4,TXO,201907,12200,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201907,12200,賣權,-,-,-,-,0,2010,0,-,-,-,-,,一般
2019/6/4,TXO,201907,12200,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201907,12300,買權,0.9,0.9,0.9,0.9,25,0.9,120,0.9,44.5,2.4,0.6,,一般
2019/6/4,TXO,201907,12300,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201907,12300,賣權,-,-,-,-,0,2110,0,-,-,-,-,,一般
2019/6/4,TXO,201907,12300,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201907,12400,買權,0.8,0.9,0.8,0.9,200,0.9,625,0.7,47.5,1.6,0.5,,一般
2019/6/4,TXO,201907,12400,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201907,12400,賣權,-,-,-,-,0,2210,0,-,-,-,-,,一般
2019/6/4,TXO,201907,12400,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201907,12500,買權,-,-,-,-,0,0.1,160,-,-,-,-,,一般
2019/6/4,TXO,201907,12500,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201907,12500,賣權,-,-,-,-,0,2310,0,-,-,-,-,,一般
2019/6/4,TXO,201907,12500,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201907,12600,買權,-,-,-,-,0,0.1,120,-,-,-,-,,一般
2019/6/4,TXO,201907,12600,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201907,12600,賣權,-,-,-,-,0,2410,0,-,-,-,-,,一般
2019/6/4,TXO,201907,12600,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201907,12700,買權,-,-,-,-,0,0.1,315,-,-,-,-,,一般
2019/6/4,TXO,201907,12700,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201907,12700,賣權,-,-,-,-,0,2510,0,-,-,-,-,,一般
2019/6/4,TXO,201907,12700,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201907,12800,買權,-,-,-,-,0,0.1,846,-,-,-,-,,一般
2019/6/4,TXO,201907,12800,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201907,12800,賣權,-,-,-,-,0,2610,0,-,-,-,-,,一般
2019/6/4,TXO,201907,12800,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201908,8700,買權,-,-,-,-,0,1380,0,-,-,-,-,,一般
2019/6/4,TXO,201908,8700,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201908,8700,賣權,30,30.5,29,30,8,30,123,11.5,30.5,40,26.5,,一般
2019/6/4,TXO,201908,8700,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201908,8800,買權,-,-,-,-,0,1290,0,-,-,-,-,,一般
2019/6/4,TXO,201908,8800,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201908,8800,賣權,33,34,33,34,2,34,74,14.5,40,49,20.5,,一般
2019/6/4,TXO,201908,8800,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201908,8900,買權,-,-,-,-,0,1190,0,-,-,-,-,,一般
2019/6/4,TXO,201908,8900,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201908,8900,賣權,41,41,41,41,2,41,48,17,89,57,37.5,,一般
2019/6/4,TXO,201908,8900,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201908,9000,買權,-,-,-,-,0,1100,0,-,-,-,-,,一般
2019/6/4,TXO,201908,9000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201908,9000,賣權,49,49,48,48.5,10,48.5,104,20.5,49,66,40,,一般
2019/6/4,TXO,201908,9000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201908,9100,買權,-,-,-,-,0,1010,0,-,-,-,-,,一般
2019/6/4,TXO,201908,9100,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201908,9100,賣權,57,57,57,57,8,57,19,24,58,75,51,,一般
2019/6/4,TXO,201908,9100,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201908,9200,買權,-,-,-,-,0,925,0,-,-,-,-,,一般
2019/6/4,TXO,201908,9200,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201908,9200,賣權,66,69,66,69,2,69,62,29.5,86,88,63,,一般
2019/6/4,TXO,201908,9200,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201908,9300,買權,-,-,-,-,0,830,1,-,-,-,-,,一般
2019/6/4,TXO,201908,9300,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201908,9300,賣權,78,78,76,76,4,76,42,34.5,126,102,73,,一般
2019/6/4,TXO,201908,9300,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201908,9400,買權,-,-,-,-,0,750,0,-,-,-,-,,一般
2019/6/4,TXO,201908,9400,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201908,9400,賣權,97,97,95,95,10,95,79,52,139,136,83,,一般
2019/6/4,TXO,201908,9400,賣權,86,86,86,86,9,-,-,50,488,136,83,,盤後
2019/6/4,TXO,201908,9500,買權,-,-,-,-,0,670,0,-,-,-,-,,一般
2019/6/4,TXO,201908,9500,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201908,9500,賣權,111,112,108,110,31,110,170,102,155,159,100,,一般
2019/6/4,TXO,201908,9500,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201908,9600,買權,575,575,575,575,1,575,6,570,600,730,485,,一般
2019/6/4,TXO,201908,9600,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201908,9600,賣權,126,130,126,128,3,128,151,120,140,179,115,,一般
2019/6/4,TXO,201908,9600,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201908,9700,買權,545,550,510,515,9,505,11,500,525,550,396,,一般
2019/6/4,TXO,201908,9700,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201908,9700,賣權,146,153,146,151,7,151,121,146,164,212,137,,一般
2019/6/4,TXO,201908,9700,賣權,143,143,142,142,3,-,-,73,1160,212,137,,盤後
2019/6/4,TXO,201908,9800,買權,441,449,441,449,2,435,7,425,455,489,365,,一般
2019/6/4,TXO,201908,9800,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201908,9800,賣權,180,180,180,180,2,180,149,171,191,254,162,,一般
2019/6/4,TXO,201908,9800,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201908,9900,買權,392,392,378,378,7,367,18,358,384,428,299,,一般
2019/6/4,TXO,201908,9900,買權,418,418,402,402,5,-,-,385,1400,428,299,,盤後
2019/6/4,TXO,201908,9900,賣權,219,219,210,212,6,212,52,204,224,303,184,,一般
